,date,subject,headline,headline_link
474,2022-09-08,Declarations,Queen Elizabeth’s Old-School Virtues,https://www.wsj.com/articles/queen-elizabeths-old-school-virtues-monarch-virtues-faith-british-england-reign-death-remembrance-tradition-11662675317
475,2022-09-08,U.S.,DOJ to Appeal Order Appointing Special Master in Trump Probe,https://www.wsj.com/articles/justice-department-to-appeal-judge-s-order-appointing-special-master-in-trump-mar-a-lago-probe-11662667299
476,2022-09-08,Commentary,A Defense-Spending Renaissance in Poland,https://www.wsj.com/articles/a-defense-spending-renaissance-in-poland-military-power-spending-recession-energy-crisis-winter-russia-ukriane-war-europe-11662666100
477,2022-09-08,Review & Outlook,Europe Pays and Pays for Net Zero,https://www.wsj.com/articles/europe-pays-and-pays-for-net-zero-liz-truss-europe-u-k-energy-price-subsidies-climate-11662667826
478,2022-09-08,World,"Ukrainian Forces Punch Forward in East, Threatening Russian Supply Lines",https://www.wsj.com/articles/russia-evacuates-occupied-area-as-ukraine-presses-offensive-in-east-11662634838
479,2022-09-08,U.K.,King Charles III to Forge New Path for Monarchy,https://www.wsj.com/articles/king-charles-iii-to-forge-new-path-for-monarchy-after-death-of-queen-elizabeth-ii-11662670020
480,2022-09-08,U.K.,Mood in U.K. Turns Somber as Queen’s Death Is Announced,https://www.wsj.com/articles/mood-in-u-k-turns-somber-as-queens-death-is-announced-11662667503
481,2022-09-08,Obituaries,"Queen Elizabeth II, Longest-Reigning British Monarch, Dies",https://www.wsj.com/articles/queen-elizabeth-ii-longest-reigning-british-monarch-dies-11662658593
482,2022-09-08,Commentary,China Is Buying the Farm,https://www.wsj.com/articles/the-chinese-are-buying-the-farm-north-dakota-hong-kong-land-food-shortage-supply-chain-usda-11662666515
483,2022-09-08,U.K.,"Prince Harry, Prince William Rushed To Be With Queen Elizabeth II in Scotland",https://www.wsj.com/articles/prince-harry-is-traveling-to-be-with-queen-amid-health-concerns-11662649111
484,2022-09-08,Commentary,ISIS Stages a Comeback in Iraq,https://www.wsj.com/articles/isis-stages-a-comeback-in-iraq-erbil-kurdistan-petroleum-peshmerga-salaries-ukraine-iran-irgc-11662655591
485,2022-09-08,Potomac Watch,The Midterm Power of Parents,https://www.wsj.com/articles/the-midterm-power-of-parents-smiley-murray-washington-gop-education-schools-closures-pandemic-teachers-unions-weingarten-11662673129
486,2022-09-08,Houses of Worship,The Little Nation That Could,https://www.wsj.com/articles/the-little-nation-that-could-israel-jewish-state-theodor-herzl-train-jerusalem-hebrew-zionism-congress-basel-tikvah-fund-soloveichik-11662644203
487,2022-09-08,U.K.,Queen Elizabeth II Dies at 96,https://www.wsj.com/articles/queen-elizabeth-ii-monarch-dies-96-11662637637
488,2022-09-08,Bookshelf,‘The Car’ Review: Machine Dreams,https://www.wsj.com/articles/the-car-review-machine-dreams-11662675877
489,2022-09-08,Pro Bankruptcy,Citi Wins Appeal on Errant $500 Million Revlon Loan Payment ,https://www.wsj.com/articles/citi-wins-appeal-on-errant-500-million-revlon-loan-payment-11662664035
490,2022-09-08,Off Brand,No One Dressed Quite Like the Queen,https://www.wsj.com/articles/queen-elizabeth-ii-style-fashion-legacy-11662674500
491,2022-09-08,Politics,Yellen Highlights Biden Economic Policy in Visit to Michigan,https://www.wsj.com/articles/yellen-to-tout-biden-economic-policy-in-visit-to-michigan-11662639877
492,2022-09-08,Education,"Princeton Expands Financial Aid Covering Tuition, Other Costs",https://www.wsj.com/articles/princeton-to-cover-tuition-other-costs-for-students-from-families-earning-less-than-100-000-11662674655
493,2022-09-08,Theater Review,"‘Kate’ and ‘Two Jews, Talking’ Reviews: A Comedienne and Two Old Guys Walk Into a Theater...",https://www.wsj.com/articles/-kate-review-kate-berlant-bo-burnham-two-jews-talking-review-ed-weinberger-hal-linden-bernie-kopell-dan-wackerman-11662674293
494,2022-09-08,Word on the Street,‘Diva’: A Goddess of the Stage Who Demands Her Due,https://www.wsj.com/articles/diva-a-goddess-of-the-stage-who-demands-her-due-11662674313
495,2022-09-08,Television Review,‘American Gigolo’ Review: ’80s Noir Recycled,https://www.wsj.com/articles/-american-gigolo-review-showtime-paul-schrader-jon-bernthal-david-hollander-rosie-odonnell-nikki-toscano-melora-walters-sandrine-holt-gabriel-labelle-lizzie-brochere-gretchen-mol-11662674053
496,2022-09-08,NFL,"NFL 2022 Season: How to Watch Bills vs. Rams on TV, Streaming and the Changes You Will Notice",https://www.wsj.com/articles/nfl-2022-how-to-watch-and-what-changes-you-will-notice-11662638166
497,2022-09-08,Film Review,"At Telluride: Herzog, ‘Bardo,’ ‘Armageddon Time,’ ‘Living’ and More",https://www.wsj.com/articles/-telluride-film-festival-review-cate-blanchett-olivia-colman-mark-rylance-wener-herzog-sam-mendes-alejandro-g-inarritu-anthony-hopkins-rooney-mara-claire-foy-florence-pugh-bill-nighy-11662673290
498,2022-09-08,Television Review,‘Hazing’ Review: Looking Down the Greek Gantlet,https://www.wsj.com/articles/-hazing-pbs-review-byron-hurt-independent-lens-omega-psi-phi-fraternity-sorority-11662672965
499,2022-09-08,Film Review,‘Barbarian’: A Promising Horror Debut ,https://www.wsj.com/articles/-barbarian-review-georgina-campbell-bill-skarsgard-zach-cregger-justin-long-anna-drubich-richard-brake-11662672209
500,2022-09-08,Politics,Bannon and Border Wall Nonprofit Charged With Money Laundering,https://www.wsj.com/articles/steve-bannon-surrenders-to-face-criminal-charges-in-new-york-11662645098
501,2022-09-08,Risk & Compliance Journal,Head Trader of Crypto Platform Pleads Guilty in $100 Million Fraud,https://www.wsj.com/articles/head-trader-of-crypto-platform-empiresx-pleads-guilty-in-100-million-fraud-scheme-11662671525
502,2022-09-08,U.S. Markets,Stocks End Higher Amid New Fed Comments,https://www.wsj.com/articles/global-stocks-markets-dow-update-09-08-2022-11662636970
503,2022-09-08,U.K.,"Queen Elizabeth II’s Death: Who Succeeds Her, and What Happens Now?",https://www.wsj.com/articles/queen-elizabeth-health-11662650702
504,2022-09-08,MLB,MLB to Implement Pitch Clock and Shift Ban in 2023 to Reinvigorate Baseball,https://www.wsj.com/articles/mlb-rules-pitch-clock-shift-ban-2023-11662670024
505,2022-09-08,On Wine,How to Read a Wine Label,https://www.wsj.com/articles/how-to-read-a-wine-label-11662669000
506,2022-09-08,Pro PE People,Warburg Pincus Partner Stephanie Geveda to Launch New Firm,https://www.wsj.com/articles/warburg-pincus-partner-stephanie-geveda-to-launch-new-firm-11662667932
507,2022-09-08,Commentary,The Town That Desegregated in the 1870s,https://www.wsj.com/articles/the-town-that-desegregated-in-the-1870s-covert-michigan-segregation-schools-jim-crow-race-civil-war-discrimination-oppression-11662643272
508,2022-09-08,Political Economics,The Coming Global Crisis of Climate Policy,https://www.wsj.com/articles/the-coming-global-crisis-of-climate-policy-europe-germany-energy-prices-bankruptcy-winter-subsidies-borrowing-green-nuclear-11662651070
509,2022-09-08,U.K.,"As the Second Elizabethan Age Ends, a Personal Reflection on 70 Years ",https://www.wsj.com/articles/as-the-second-elizabethan-age-ends-a-personal-reflection-on-70-years-11662667618
510,2022-09-08,U.S.,NASA Looks for Third Attempt of Moon Launch Later This Month ,https://www.wsj.com/articles/nasa-looks-to-try-again-with-artemis-moon-rocket-launch-later-this-month-11662652520
511,2022-09-08,Crossword Contest,I Made You a Pair of Shorts,https://www.wsj.com/articles/i-made-you-a-pair-of-shorts-11662651224
512,2022-09-08,Bookshelf,Bestselling Books Week Ended September 3,https://www.wsj.com/articles/bestselling-books-week-ended-september-03-11662666952
513,2022-09-08,Science,Artemis I Mission: NASA Aims for Third Launch Attempt,https://www.wsj.com/articles/nasa-artemis-moon-mission-explained-11661527676
514,2022-09-08,Commentary,Queen Elizabeth’s Reign Spanned the Age of Giants,https://www.wsj.com/articles/elizabeths-reign-spanned-the-age-of-giants-queen-england-europe-king-monarch-history-reign-generation-prime-minister-11662664868
515,2022-09-08,Financial Regulation,Gensler Signals Support for Another Regulator Overseeing Bitcoin,https://www.wsj.com/articles/secs-gensler-supports-commodities-regulator-having-bitcoin-oversight-11662641115
516,2022-09-08,Health,"What Is Monkeypox? What to Know About Symptoms, Vaccines and How It Spreads",https://www.wsj.com/articles/monkeypox-outbreak-symptoms-contagious-treatment-vaccine-11652984213
517,2022-09-08,Obituaries,"Bernard Shaw, Original CNN Anchor, Dies at 82",https://www.wsj.com/articles/bernard-shaw-original-cnn-anchor-dies-at-82-11662650302
518,2022-09-08,Bookshelf,‘One Hundred Saturdays’ Review: Afternoons With Stella,https://www.wsj.com/articles/one-hundred-saturdays-review-michael-frank-rhodes-afternoons-with-stella-levi-11662664634
519,2022-09-08,Bookshelf,‘Act of Oblivion’ Review: Hunting Regicides in America,https://www.wsj.com/articles/act-of-oblivion-robert-harris-fiction-review-hunting-regicides-in-america-11662664260
520,2022-09-08,Heard on the Street,AT&T’s Dividend-Loving Investors Are Dialing the Wrong Number,https://www.wsj.com/articles/at-ts-dividend-loving-investors-are-dialing-the-wrong-number-11662649896
521,2022-09-08,U.S.,Memphis Officials Vow Violent-Crime Crackdown,https://www.wsj.com/articles/memphis-shooting-suspect-arrested-after-four-killed-in-hourslong-spree-11662625547
522,2022-09-08,Central Banks,Fed’s Evans Open Minded on Size of September Rate Increase ,https://www.wsj.com/articles/feds-evans-open-minded-on-size-of-september-rate-increase-11662662483
523,2022-09-08,◆,WSJ News Exclusive,https://www.wsj.com/articles/twitter-agreed-to-pay-whistleblower-7-million-in-june-settlement-11662661116
524,2022-09-08,U.S. Economy,Fed’s Powell Affirms Need to Act Strongly on Inflation ,https://www.wsj.com/articles/feds-powell-set-to-speak-on-economic-outlook-11662640201
525,2022-09-08,Europe,Conservative German Catholic Bishops Block Call for Liberalizing Teaching on Sex,https://www.wsj.com/articles/conservative-german-catholic-bishops-block-call-for-liberalizing-teaching-on-sex-11662660340
526,2022-09-08,Review & Outlook,Queen Elizabeth II,https://www.wsj.com/articles/queen-elizabeth-ii-britain-monarchy-11638888415
527,2022-09-08,Historically Speaking,The Noble Elf Has a Devilish Alter-Ego,https://www.wsj.com/articles/the-noble-elf-has-a-devilish-alter-ego-11662659903
528,2022-09-08,Best of the Web,A New Ranking for Education Freedom,https://www.wsj.com/articles/a-new-ranking-for-education-freedom-11662659868
529,2022-09-08,Slideshow,Queen Elizabeth II: A Life in Photos,https://www.wsj.com/articles/queen-elizabeth-ii-a-life-in-photos-11662659773
530,2022-09-08,CFO Journal,Shopify Hires Morgan Stanley Investment Banker as Its Next CFO ,https://www.wsj.com/articles/shopify-hires-morgan-stanley-investment-banker-as-its-next-cfo-11662659464
531,2022-09-08,Risk & Compliance Journal,Justice Department Recruits AB InBev Data Expert to White-Collar Crime Force,https://www.wsj.com/articles/justice-department-recruits-ab-inbev-data-expert-to-white-collar-crime-force-11662659234
532,2022-09-08,◆,WSJ News Exclusive,https://www.wsj.com/articles/russian-billionaire-mikhail-fridman-offers-1-billion-to-ukraine-in-hope-of-sanctions-relief-11662659071
533,2022-09-08,Economy,ECB Raises Interest Rates by a Historic 0.75 Point,https://www.wsj.com/articles/ecb-raises-interest-rates-by-a-historic-0-75-point-as-europe-stares-at-recession-11662639573
534,2022-09-08,◆,WSJ News Exclusive,https://www.wsj.com/articles/inside-bed-bath-beyond-concerns-over-mounting-stress-for-cfo-11662589539
535,2022-09-08,◆,WSJ News Exclusive,https://www.wsj.com/articles/facebook-parent-meta-platforms-cuts-responsible-innovation-team-11662658423
536,2022-09-08,U.S.,California’s Last-Ditch Effort to Avoid Blackouts: Text Consumers,https://www.wsj.com/articles/california-avoids-blackouts-by-texting-convincing-consumers-to-slash-power-use-11662658114
537,2022-09-08,U.S.,Former Pakistan Leader Imran Khan to Face Contempt of Court Trial ,https://www.wsj.com/articles/former-pakistan-leader-imran-khan-to-face-contempt-of-court-trial-11662657526
538,2022-09-08,Fashion,Bro Vests Are Cool Now. Really.,https://www.wsj.com/articles/vests-fashion-menswear-fall-2022-bro-vests-are-cool-now-11662652300
539,2022-09-08,Moving Targets,The Next Big Thriller: Black Ops at the DMV ,https://www.wsj.com/articles/the-next-big-thriller-black-ops-at-the-dmv-11662657188
540,2022-09-08,World,Coal Power Falls as Prices Soar and China Stumbles ,https://www.wsj.com/articles/global-coal-fired-power-generation-falls-as-prices-soar-and-china-slows-11662656704
541,2022-09-08,THE EXPERTS | Leadership,Why Companies Need to Start Sharing More Information About Cyberattacks,https://www.wsj.com/articles/why-companies-need-to-start-sharing-more-information-about-cyberattacks-11662566869
542,2022-09-08,Sports,Chess Is in Chaos Over Suspicion That a Player Cheated Against Magnus Carlsen,https://www.wsj.com/articles/magnus-carlsen-hans-niemann-chess-cheating-scandal-11662644458
543,2022-09-08,◆,WSJ News Exclusive,https://www.wsj.com/articles/googles-news-showcase-stalls-in-u-s-as-media-outlets-balk-at-terms-11662581945
544,2022-09-08,Finance,Crypto Startup Mysten Labs Raises $300 Million ,https://www.wsj.com/articles/crypto-startup-mysten-labs-raises-300-million-in-ftx-led-round-11662609293
545,2022-09-08,Journal Reports: Technology,How Online Dating Scams Work—and Who Gets Targeted,https://www.wsj.com/articles/online-dating-scams-11661968153
546,2022-09-08,Central Banks,NY Fed Official Sees Declining Use of Fed Reserve Repo Tool ,https://www.wsj.com/articles/ny-fed-official-sees-declining-use-of-fed-reserve-repo-tool-11662651582
547,2022-09-08,Fashion,Whatever Happened to Eyebrows? ,https://www.wsj.com/articles/doja-cat-eyebrows-kim-kardashian-11662652476
548,2022-09-08,World,U.S. to Send More Than $2.6 Billion in Ukraine-Related Military Aid ,https://www.wsj.com/articles/u-s-announces-more-than-2-6-billion-in-ukraine-related-military-assistance-11662634127
549,2022-09-08,Markets,Companies Are Buying Large Numbers of Carbon Offsets That Don’t Cut Emissions,https://www.wsj.com/articles/renewables-carbon-credits-do-not-cut-emissions-united-nations-verra-gold-standard-11662644900
550,2022-09-08,HEARD ON THE STREET,The ECB Can’t Justify What It Is Doing,https://www.wsj.com/articles/the-ecb-cant-justify-what-it-is-doing-11662650189
551,2022-09-08,Finance,EY Leaders Green Light Split Plan ,https://www.wsj.com/articles/ey-to-announce-breakup-plan-for-audit-and-advisory-businesses-11662639241
552,2022-09-08,Sports,My Annual Wrong About Everything NFL Preview,https://www.wsj.com/articles/nfl-preview-josh-allen-tom-brady-patrick-mahomes-super-bowl-11662649920
553,2022-09-08,Fashion,Want Goddess Hair Like Beyoncé? Follow This Guide,https://www.wsj.com/articles/want-goddess-hair-like-beyonce-follow-this-guide-11662648902
554,2022-09-08,Business,BetMGM to Open First Betting Parlor at NFL Stadium,https://www.wsj.com/articles/betmgm-to-open-first-betting-parlor-at-nfl-stadium-11662649202
555,2022-09-08,Journal Reports: Wealth Management,Financial Apps Lure Savers With Chance to Enter Regular Sweepstakes,https://www.wsj.com/articles/financial-apps-lure-users-with-sweepstakes-chances-11662487520
556,2022-09-08,China,Hong Kong Extends Covid Vaccine Mandate to Children as Young as 5 ,https://www.wsj.com/articles/hong-kong-extends-covid-19-vaccine-mandate-to-children-as-young-as-5-years-11662639118
557,2022-09-08,◆,WSJ News Exclusive,https://www.wsj.com/articles/u-s-recovers-over-30-million-in-cryptocurrency-stolen-by-north-korean-hackers-11662648600
558,2022-09-08,Letters,Jackson Mayor Tries and Fails to Duck the Water Crisis,https://www.wsj.com/articles/jackson-water-plant-crisis-drinking-mayor-city-council-chokwe-lumumba-11662585314
559,2022-09-08,Europe,"Baltic States, Poland to Cut Land Route to EU for Most Russian Visa Holders",https://www.wsj.com/articles/baltic-states-poland-to-cut-land-route-to-eu-for-most-russian-visa-holders-11662646846
560,2022-09-08,Letters,A Success in Alaska for Ranked-Choice Voting?,https://www.wsj.com/articles/alaska-ranked-choice-voting-rcv-palin-begich-election-11662584671
561,2022-09-08,The A-Hed,The Roadside Attraction Era Lives On With a 30-Foot Bobblehead Waiter,https://www.wsj.com/articles/road-trip-attractions-ohio-jacques-11662583998
562,2022-09-08,Autos Industry,"Rivian, Mercedes to Partner on Electric-Van Factory ",https://www.wsj.com/articles/rivian-mercedes-to-partner-on-electric-van-factory-11662646684
563,2022-09-08,Finance,"Mortgage Rates Hit 5.89%, Highest Level Since 2008",https://www.wsj.com/articles/mortgage-rates-hit-5-89-highest-level-since-2008-11662646125
564,2022-09-08,Letters,What Does the Cost of a Child Really Tell You?,https://www.wsj.com/articles/child-cost-children-family-birth-rate-love-11662584107
565,2022-09-08,Letters,Ukraine’s Zelensky Follows in the Path of John Adams,https://www.wsj.com/articles/ukraine-zelensky-wsj-money-investment-john-adams-dutch-bankers-11662583668
566,2022-09-08,U.S. Economy,Jobless Claims Fall for Fourth Straight Week,https://www.wsj.com/articles/u-s-jobless-claims-fall-for-fourth-straight-week-11662641304
567,2022-09-08,Letters,Trump Gets No Respect on Foreign Policy,https://www.wsj.com/articles/trump-foreign-policy-border-middle-east-china-diplomacy-11662583155
568,2022-09-08,Letters,Teachers Union Boss Deflects Responsibility,https://www.wsj.com/articles/teachers-union-boss-randi-weingarten-pandemic-school-closures-learning-loss-11662582790
569,2022-09-08,Journal Reports: Technology,How Leaders Can Create a Cybersecure Workplace Culture,https://www.wsj.com/articles/cybersecurity-workplace-culture-management-11662580052
570,2022-09-08,Number Puzzles,"Number Puzzles (Saturday, September 10)",https://www.wsj.com/articles/number-puzzles-saturday-september-10-11662579119
571,2022-09-08,Essay,Who Will Pay the Price for Cyberattacks?,https://www.wsj.com/articles/who-will-pay-the-price-for-cyberattacks-11662645501
572,2022-09-08,U.K.,U.K. Government to Cap Household Energy Prices for Two Years,https://www.wsj.com/articles/u-k-government-to-cap-household-energy-prices-for-two-years-11662634632
573,2022-09-08,Heard on the Street,Bank of Japan Can Stomach Weak Yen,https://www.wsj.com/articles/bank-of-japan-can-stomach-weak-yen-11662643391
574,2022-09-08,Autos Industry,"Tesla Deliveries From China Factory Jump, but BYD Races Ahead",https://www.wsj.com/articles/tesla-deliveries-from-shanghai-factory-jump-but-byd-races-ahead-in-china-11662633237
575,2022-09-08,Off Duty Travel,Why Fall—Not Summer—Is the Best Time for an Island Vacation,https://www.wsj.com/articles/vacation-guide-bali-croatia-kiawah-island-prince-edward-island-capri-11662586717
576,2022-09-08,Autos Industry,"GM Courts Mainstream Buyers with $30,000 Electric Chevy Equinox ",https://www.wsj.com/articles/gm-courts-mainstream-buyers-with-30-000-electric-chevy-equinox-11662642001
577,2022-09-08,What's News,Neil deGrasse Tyson Doesn’t Let His Phone Control Him,https://www.wsj.com/articles/neil-degrasse-tyson-astrophysicist-author-phone-11662561794
578,2022-09-08,Food,What’s on  Will Guidara’s Plate?,https://www.wsj.com/articles/will-guidara-restaurateur-return-new-york-city-welcome-conference-hbo-max-11662564186
579,2022-09-08,Fashion,The Five Coolest Men’s Accessories to Buy Now,https://www.wsj.com/articles/five-coolest-mens-accessories-fall-season-buy-now-chill-vibes-11662637478
580,2022-09-08,Design,Summer Patio Flowers That Can Live Indoors All Winter,https://www.wsj.com/articles/best-cold-weather-houseplants-geraniums-african-mallow-coleus-begonias-11662585190
581,2022-09-08,U.S.,"Police, Car Owners Wrestle With Growing Thefts of Kias, Hyundais",https://www.wsj.com/articles/police-car-owners-wrestle-with-growing-thefts-of-kias-hyundais-11662638401
582,2022-09-08,THE EXPERTS | Leadership,"Why Companies Need to Think About Cyber Resilience, Not Just Cybersecurity",https://www.wsj.com/articles/why-companies-need-to-think-about-cyber-resilience-not-just-cybersecurity-11662566775
583,2022-09-08,Tech,Trial of Former Uber Executive Has Security Officials Worried About Liability for Hacks ,https://www.wsj.com/articles/trial-of-former-uber-executive-has-security-officials-worried-about-liability-for-hacks-11662638107
584,2022-09-08,CFO Journal,DSW Shoe Store Parent Leans on Deal Making to Boost Sales of Brands It Owns,https://www.wsj.com/articles/dsw-shoe-store-parent-leans-on-deal-making-to-boost-sales-of-brands-it-owns-11662636600
585,2022-09-08,Heard on the Street,Banks’ Funding Questions Aren’t Going Away ,https://www.wsj.com/articles/banks-funding-questions-arent-going-away-11662634980
586,2022-09-08,Pro PE Deals,"FFL Sells Stake in CFO-Services Provider Accordion to Charlesbank, Motive ",https://www.wsj.com/articles/ffl-sells-stake-in-cfo-services-provider-accordion-to-charlesbank-motive-11662634802
587,2022-09-08,◆,WSJ News Exclusive,https://www.wsj.com/articles/rumble-makes-play-for-tv-news-audiences-with-daily-news-shows-11662634800
588,2022-09-08,Health,FDA Approves New Botox Rival,https://www.wsj.com/articles/fda-approves-new-botox-rival-11662634800
589,2022-09-08,Business,United to Invest $15 Million in Flying-Taxi Maker,https://www.wsj.com/articles/united-to-invest-15-million-in-flying-taxi-maker-backed-by-embraer-11662607183
590,2022-09-08,JASON GAY,Tennis at 2:50 A.M.? A Record-Setting Late Match Stirs the U.S. Open,https://www.wsj.com/articles/carlos-alcaraz-us-open-jannik-sinner-marathon-11662630509
591,2022-09-08,China,China Tightens Travel Restrictions as Covid Fight Intensifies,https://www.wsj.com/articles/china-tightens-travel-restrictions-as-covid-fight-intensifies-11662633197
592,2022-09-08,homes,First They Purchased a House. Then They Bought Up the Entire Town.,https://www.wsj.com/articles/first-they-purchased-a-house-then-they-bought-up-the-entire-town-11662587206
593,2022-09-08,Credit Markets,Broad Bond Declines Bring Rare Bear Market,https://www.wsj.com/articles/broad-declines-drag-bonds-into-rare-bear-market-11662602793
594,2022-09-08,Markets,"Audit Deal or No Deal, Chinese Companies May Avoid Delisting",https://www.wsj.com/articles/u-s-audit-deal-or-no-deal-dozens-of-chinese-companies-believe-they-wont-have-to-delist-11662630454
595,2022-09-08,World,China’s Lending Strategy in Emerging Markets Risks Prolonging Borrowers’ Pain,https://www.wsj.com/articles/chinas-lending-strategy-in-emerging-markets-risks-prolonging-borrowers-pain-11662629962
596,2022-09-08,Science of Success,Amazon Wanted a Lord of the Rings Show. It Turned to Frodo and Sam.,https://www.wsj.com/articles/rings-of-power-lotr-amazon-jd-payne-patrick-mckay-11662605833
597,2022-09-08,Tech,"Apple’s New iPhones Create Buzz in China, but Local Rivals Loom",https://www.wsj.com/articles/apples-new-iphones-create-buzz-in-china-but-local-rivals-loom-11662629401
598,2022-09-08,Journal Reports: Wealth Management,Year-End Tax Moves That Investors Should Consider,https://www.wsj.com/articles/smart-tax-moves-investors-to-consider-before-dec-31-11662486688
599,2022-09-08,Politics,U.S. Expects to Use All Jobs-Based Green Cards This Year,https://www.wsj.com/articles/u-s-expects-to-use-all-employment-based-green-cards-this-year-11662627600
600,2022-09-08,Television Review,‘Pinocchio’ Review: Disney’s Wooden Remake,https://www.wsj.com/articles/pinocchio-review-robert-zemeckis-tom-hanks-carlo-collodi-benjamin-evan-ainsworth-joseph-gordon-levitt-keegan-michael-key-cynthia-erivo-jaquita-tale-giuseppe-battiston-chris-weitz-11662567494
601,2022-09-08,World,These Remote Australian Islands Could Determine the Future of Offshore Drilling,https://www.wsj.com/articles/in-dispute-over-gas-project-evidence-includes-sacred-dances-on-remote-australian-island-11662543001
602,2022-09-08,Tech,Tim Cook Advises Man Concerned About Green Text Bubbles: ‘Buy Your Mom an iPhone’,https://www.wsj.com/articles/tim-cook-advises-man-concerned-about-green-text-bubbles-buy-your-mom-an-iphone-11662614342
603,2022-09-08,Tech,Snap CEO Sees Challenges in Executing Turnaround Drive,https://www.wsj.com/articles/snap-ceo-sees-challenges-in-executing-turnaround-drive-11662610497
604,2022-09-08,on the clock,What the #@$%! Happened to Our Manners at Work?,https://www.wsj.com/articles/what-the-happened-to-our-manners-at-work-11662584091
605,2022-09-08,Your Health,"A Key to Long Covid Is Virus Lingering in the Body, Scientists Say",https://www.wsj.com/articles/a-key-to-long-covid-is-virus-lingering-in-the-body-scientists-say-11662590900
606,2022-09-08,Pepper & Salt,Pepper...and Salt,https://www.wsj.com/articles/pepper-and-salt-11662609614
607,2022-09-09,Politics,Trump Lawyers Oppose DOJ’s Bid to Resume Review of Seized Classified Materials ,https://www.wsj.com/articles/trump-lawyers-oppose-justice-departments-bid-to-resume-review-of-seized-classified-materials-11662776232
608,2022-09-09,U.S.,Supreme Court Temporarily Grants University’s Request to Block Gay Student Group ,https://www.wsj.com/articles/supreme-court-temporarily-grants-universitys-request-to-block-gay-student-group-11662768749
609,2022-09-09,Commodities,Treasury Tells Firms How to Comply With Russian Oil-Price Cap,https://www.wsj.com/articles/treasury-releases-guidance-on-russian-oil-price-cap-compliance-11662766354
610,2022-09-09,Education,Columbia Says It Reported Incorrect Figures in U.S. News Ranking,https://www.wsj.com/articles/columbia-acknowledges-reporting-incorrect-figures-in-past-u-s-news-ranking-11662765674
611,2022-09-09,Tech,Musk Lawyer Cites Twitter Payment to Whistleblower as Reason to Drop Takeover ,https://www.wsj.com/articles/elon-musk-lawyer-cites-twitters-whistleblower-payment-as-new-reason-to-drop-44-billion-takeover-11662764461
612,2022-09-09,Review & Outlook,How the Feds Coordinate With Facebook on Censorship,https://www.wsj.com/articles/how-the-feds-coordinate-with-facebook-twitter-white-house-social-media-emails-covid-instagram-11662761613
613,2022-09-09,Business,"Twitter, Bed Bath & Beyond, Kroger: Stocks That Defined the Week",https://www.wsj.com/articles/twitter-bed-bath-beyond-kroger-stocks-that-defined-the-week-11662763838
614,2022-09-09,MLB,MLB Will Voluntarily Recognize Unionization Efforts of Minor Leaguers,https://www.wsj.com/articles/mlb-minor-league-players-union-mlbpa-11662763573
615,2022-09-09,Review & Outlook,A White House Student Loan Forgiveness Whopper,https://www.wsj.com/articles/a-white-house-student-loan-whopper-debt-write-offs-deficit-11662756862
616,2022-09-09,Review & Outlook,Democrats for MAGA Republicans,https://www.wsj.com/articles/democrats-for-maga-republicans-new-hampshire-republicans-don-bolduc-chuck-morse-maggie-hassan-11662759677
617,2022-09-09,Review & Outlook,Elections and Crime in Seattle,https://www.wsj.com/articles/elections-and-crime-control-in-seattle-city-attorney-ann-davison-police-bruce-harrell-11662156673
618,2022-09-09,Art Review,Independent 20th Century and the Armory Show—Conflicting Visions,https://www.wsj.com/articles/armory-show-review-independent-20th-century-juanita-mcneely-james-fuentes-max-beckmann-francis-bacon-stanislao-lepri-chico-da-silva-galatea-joseph-e-yoakum-richard-mayhew-tidawhitney-lek-dale-lewis-nick-angelo-claire-oswalt-jake-longstreth-matthias-weischer-caroline-walker-arturo-kameya-armory-show-11662761957
619,2022-09-09,World,Ukraine’s Rapid Advance in East Puts Russian Forces on Defensive,https://www.wsj.com/articles/ukraines-eastern-advance-puts-forces-close-to-key-town-11662718470
620,2022-09-09,Masterpiece,History as Told by the Vanquished,https://www.wsj.com/articles/curzio-malaparte-kaputt-masterpiece-corriere-della-sera-mussolini-hans-frank-heinrich-himmler-chagall-repin-grosz-bosch-ante-pavelic-milan-kundera-11662761803
621,2022-09-09,U.S.,"California Wildfires Force Evacuations, While Fire Threat in Oregon Causes Power Shutdowns",https://www.wsj.com/articles/california-wildfires-force-evacuations-while-fire-threat-in-oregon-causes-power-shutdowns-11662748959
622,2022-09-09,Cultural Commentary,Queen Elizabeth II: Cultural Icon,https://www.wsj.com/articles/queen-elizabeth-ii-as-a-cultural-icon-cultural-commentary-cecil-beaton-the-beatles-pietro-annigoni-silver-jubilee-jamie-reid-lucian-freud-andy-warhol-justin-mortimer-helen-mirren-stephen-frears-peter-morgan-claire-foy-olivia-colman-james-bond-daniel-craig-chris-levine-11662761714
623,2022-09-09,Risk & Compliance Journal,"U.S. Sanctions Iranian Intelligence Ministry, Its Leader Over Hacks ",https://www.wsj.com/articles/u-s-sanctions-iranian-intelligence-ministry-and-its-leader-citing-alleged-hacks-11662760829
624,2022-09-09,Health,"What to Know About Polio Symptoms, Vaccines and the Virus’s Spread in New York",https://www.wsj.com/articles/what-is-polio-virus-symptoms-11660340355
